question_content;question_content_image;answer_content;answer_content_image;box_number;last_reviewed
Discuter de ces sujets : Les personnes en formation décrivent les procédés chimiques tirés de la pratique professionnelle et elles démontrent leurs effets.;images_questions/EITPF_planformationPELE/2022_05_18_06_38_47_1652848727_Q.jpg;3.5.6b Bases de connaissances de chimie - Limite aux procédés physiques - Éléments chimiques de base - Systèmes périodiques - Atome, électrons, molécules, ions Procédés chimiques - Liaisons d’oxygène (FexOx, CO, CO2) - Procédés d’oxydations et réductions - Corrosion électrochimique: électrolyte, combinaisons des cellules électrochimiques.;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation calculent et expliquent les systèmes électrochimiques tirés de la pratique.;images_questions/EITPF_planformationPELE/2022_05_18_06_34_37_1652848477_Q.jpg;3.5.5b Systèmes électrochimiques - Production et utilisation électrolytique d'énergie chimique avec des cellules galvaniques - Construction et fonction d'éléments primaires et secondaires, batteries (exemples) Valeurs électrochimiques (tâches de calcul) - Capacité de charge - Tension de cellules - Courant de charge et de décharge;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les propriétés de systèmes thermiques et elles calculent des problèmes tirés de la pratique.;images_questions/EITPF_planformationPELE/2022_05_18_06_29_12_1652848152_Q.jpg;3.5.4b Procédés thermiques - Production et utilisation de chaleur (énergie thermique) - Transport d'énergie par conduite thermique, transmission de chaleur, rayonnement de chaleur - Dilatation thermique - Changement des état de la matière Valeurs thermiques (tâches de calcul) - Température en Celsius et Kelvin - Capacité thermique - Résistance thermique, conductivité thermique - Dilatation linéaire - Pouvoir calorifique;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent des fonctions mécaniques et elles calculent des tâches.;images_questions/EITPF_planformationPELE/2022_05_18_06_25_07_1652847907_Q.jpg;3.5.3b Procédés et valeurs mécaniques - Vitesse de mouvements de même forme, linéaire et circulaire - Accélération, accélération terrestre - Force (action réciproque), force de frottement et moment de rotation - Pression par des matières solides, liquides et sous forme de gaz;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation calculent l'énergie, la puissance et le rendement de systèmes non électriques.;images_questions/EITPF_planformationPELE/2022_05_17_23_59_17_1652824757_Q.jpg;3.5.2b Systèmes non électrique - Vue d'ensemble des systèmes techniques de transformation d'énergie (système partiel) - Variantes de production: énergie renouvelable et non-renouvelable - Prendre en compte les applications du système électrotechnique, flux d'énergie, équivalence d'énergie, importance de la forme d'énergie Tâches de calcul - Énergie, puissance, rendement, procédés chimiques, thermique et de rayonnement;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les valeurs et les unités selon le système international d'unités (SI).;images_questions/EITPF_planformationPELE/2022_05_17_23_48_08_1652824088_Q.jpg;3.5.1b Système international d'unités (SI) - Vue d'ensemble des grandeurs de bases et des unités - Unités dérivées d'unités fondamentales dans les domaines professionnels (exemples) - Définition des unités et valeurs électriques - Propos(sujets) de mesure d'unités;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation décrivent les systèmes de télématique analogique et digitale (numérique) et leur topologie.;images_questions/EITPF_planformationPELE/2022_05_17_19_11_56_1652807516_Q.jpg;"3.4.4b Systèmes télématique - Système de téléphonie courante POTS Plain Old Telephone Service - Système réseau fixe IT (WAN, LAN): Internet; (technique de raccordement) - Réseau mobile - UKV („réseau total“) CUC (Câblage Universel de Communication) UKV en allemand - Couplage réseaux (Powerline) - Système coaxial Topologie de réseau - Structure de base: bus; étoile; arbre; boucle(anneau); maillé - Topologie LAN: Ethernet; Wireless-LAN";;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation désignent les parties d'installations techniques.;images_questions/EITPF_planformationPELE/2022_05_17_18_47_39_1652806059_Q.jpg;3.4.3b Parties d'installation du système IT (installations Inhouse) - Appareils terminaux - Interfaces / points de transition - Liaisons: lignes, raccordements;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les éléments de base de la technique de transmission des systèmes digitaux (numériques) et analogiques.;images_questions/EITPF_planformationPELE/2022_05_17_17_17_30_1652800650_Q.jpg;3.4.2b Techniques de transmission - Transformation de signaux analogiques et digitaux (numériques) dans les systèmes d'automatisation et IT - modulation, démodulation, multiplexing - Large bande;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation établissent une vue d'ensemble sur le système pour l'automatisation, la communication ainsi que pour la transmission de données et elles décrivent les principes de fonctionnement et les interfaces.;images_questions/EITPF_planformationPELE/2022_05_17_16_12_42_1652796762_Q.jpg;"3.4.1b - Système de signal électrique, composé de parties de production, transformation et d'utilisation (système équivalant E) Signal électrique et d'information: - flux de données (représentation binaires), forme de signaux (analogique, numérique) Transmission de signaux pour média: - Lignes en Cu et fibre optique, radio Systèmes d'automatisation: - commande, réglage Système de communication et IT dans le réseau mondial et le réseau local Systèmes de couplage: WAN-LAN; LAN-LAN - Marché des télécommunications : („dernier km“)";;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation citent les fonctions de couplages digitales (numériques) en rapport avec la profession sur la base de schémas de la pratique.;images_questions/EITPF_planformationPELE/2022_05_17_16_08_08_1652796488_Q.jpg;3.3.4b Exemples de fonction de couplage - Technique d'utilisation d'énergie (p.ex. réglage de vitesse) - Technique de communication (p.ex. transmission de données);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation citent les fonctions de couplages analogiques pratique en rapport avec la profession sur la base de schémas de la pratique.;images_questions/EITPF_planformationPELE/2022_05_17_15_27_42_1652794062_Q.jpg;3.3.3b Exemples de fonction de couplage : - Technique d'utilisation d'énergie (p.ex. variateur / variateur de lumière) - Technique de communication (p.ex. transmission de la parole);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent sur la base d'opérations techniques, comme par ex. mesurer, commander, régler, calculer et enregistrer, des fonctions et opérations d'équipements électroniques.;images_questions/EITPF_planformationPELE/2022_05_17_15_22_38_1652793758_Q.jpg;3.3.2b Systèmes électroniques - Systèmes de transformation des signaux, composé d'unités d'entrée, de transformation et de sorties (technique d'information et de communication) - Systèmes analogiques électroniques pour l'énergie relative au circuit de courant électrique;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent sur la base d'opérations techniques, comme par ex. mesurer, commander, régler, calculer et enregistrer, des fonctions et opérations d'équipements électroniques.;images_questions/EITPF_planformationPELE/2022_05_17_14_46_46_1652791606_Q.jpg;3.3.2b Tâches de systèmes électroniques - Technique d'utilisation d'énergie: - Productions lumière et chaleur technique d'entraînement Technique de communication: - Fonction de systèmes terminaux Technique de mesure: - Appareils de mesure électronique - Automatisation de bâtiment;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation citent des éléments et des couplages de base analogiques et digitales en rapport avec la profession et elles décrivent leur fonctionnement.;images_questions/EITPF_planformationPELE/2022_05_17_14_36_59_1652791019_Q.jpg;3.3.1b Éléments de construction électronique - Diodes, transistors, thyristors - Eléments coupleurs optoélectronique - Résistance dépendant du service (température, tension, lumière, etc) Couplages de base électronique : - Couplage de diodes simple - Redresseur non commandé;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation établissent des couplages entre différentes parties de systèmes des installations électriques.;images_questions/EITPF_planformationPELE/2022_05_17_14_27_02_1652790422_Q.jpg;"3.2.8b En fait il faut savoir faire des schémas de commandes et de ""force"" pour ""coupler"" différentes installations électriques. (OM) - Essais et simulations Exemples: - Couplage de lampes - Couplage de contacteurs et autres";;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation exécutent avec les valeurs R, L, C des calculs et elles expliquent les relations des phénomènes électriques de parties de circuits en fonction de ces valeurs.;images_questions/EITPF_planformationPELE/2022_05_17_07_01_20_1652763680_Q.jpg;3.2.7b Tâches de calcul - Valeurs de résistance: résistance, conductibilité, valeurs géométriques, valeurs des matériels Evénements électriques - Résistance : Production de chaleur (consommateurs), lignes électriques - Inductance: bobine de contacteur, bobine de self - Capacité: condensateur dans le VG, condensateur de lissage;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les propriétés des éléments électriques de base R, L, C.;images_questions/EITPF_planformationPELE/2022_05_17_06_56_55_1652763415_Q.jpg;3.2.6b Condensateur - Condensateur comme mémoire d'énergie de champ électrique - Construction, espèce et application (exemples) - Définition de la capacité - Capacité et mémoire d'énergie - Valeurs de capacité et leurs relations;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation expliquent les propriétés des éléments électriques de base R, L, C.;images_questions/EITPF_planformationPELE/2022_05_17_06_53_29_1652763209_Q.jpg;3.2.6b Bobine - Bobine comme mémoire d'énergie de champ magnétique - Construction, espèce et application (exemples) - Définition de l'inductance - Inductance et mémoire d'énergie - Valeurs d'inductance et leurs relations;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation expliquent les propriétés des éléments électriques de base R, L, C.;images_questions/EITPF_planformationPELE/2022_05_17_06_45_24_1652762724_Q.jpg;3.2.6b - Résistances - Résistance comme transformateur (convertisseur) d'énergie (consommateurs) - Résistance comme élément de commande - Résistances et ses mesures - Définitions des résistances - Valeurs des résistances et leurs caractéristiques (p.ex. variabilité avec la température);;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation décrivent l'apparition des champs électrique et magnétique et elles nomment les valeurs des champs.;images_questions/EITPF_planformationPELE/2022_05_17_06_40_06_1652762406_Q.jpg;3.2.5b Champs électriques - Causes: forces électriques (tensions électriques) - Tracés des lignes de champs (exemple) - Grandeurs du champ Champs magnétiques et électromagnétiques - Causes: mouvement des porteurs de charges (courants électriques) - Tracés des lignes de champs (exemple) - Grandeurs du champ - Propagation locale et rayonnement;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation établissent des calculs avec les grandeurs fondamentales du système électrotechnique.;images_questions/EITPF_planformationPELE/2022_05_17_06_36_37_1652762197_Q.jpg;3.2.4b Tâches de calcul - Énergie, puissance, rendement - Densité de courant - Transformation (conversion énergie), ordre de grandeur - Tensions et courants;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation expliquent, sur la base d'un circuit électrique élémentaire, les valeurs et la fonction des composants du circuit.;images_questions/EITPF_planformationPELE/2022_05_17_06_33_14_1652761994_Q.jpg;3.2.3b Loi d'Ohm - Énergie, puissance, rendement, résistance - Charge électrique - Tension électrique et leur mesure - Courant électrique et sa mesure - Densité de courants électriques - Grandeur nominale et valeurs nominales des éléments du système - Relation énergie, puissance, tension, courant et résistance - Circuits élémentaires de courant électronique - Construction et fonction - Dispositif de commande d'installation: interrupteur, couplage de commande, redresseur de courant - Formes de tension et de courant;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation peuvent juger la valeur du porteur d'énergie et ils peuvent attribuer correctement leur utilité.;images_questions/EITPF_planformationPELE/2022_05_17_06_28_10_1652761690_Q.jpg;3.2.2b Importance des porteurs d’énergie: - Huile minérale, gaz naturel, charbon, biomasse - Energie chimique (radioactivité) - Eau, vent, marées, énergie solaire, géothermie - Accumulation;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation représentent le système électrotechnique (producteurs, consommateurs, disposition de commande et de transmission) et elles expliquent les contraintes et les fonctionnements électriques.;images_questions/EITPF_planformationPELE/2022_05_17_01_00_22_1652742022_Q.jpg;3.2.1b Phénomènes électriques - Production (naissance) et utilisation des forces électriques (tensions électriques) - Mouvement de porteur de charge (courant électrique) - Champs électriques et magnétiques - Transport d'énergie par lignes de puissance électrique (transport de puissance) - Mouvement de porteur de charge, champs électriques et magnétiques - Circuit de courant électrique, comme circuit fermé des forces de réactions électriques et magnétiques;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation représentent le système électrotechnique (producteurs, consommateurs, disposition de commande et de transmission) et elles expliquent les contraintes et les fonctionnements électriques.;images_questions/EITPF_planformationPELE/2022_05_17_00_55_53_1652741753_Q.jpg;3.2.1b Caractères de l'électricité - Qualités de l'énergie électrique (forme d'énergie) - Forces et mouvements de la charge ou porteur d'énergie électrique: électrons et ions - Signification et qualité des matières électriques: conducteur, semi-conducteur et non-conducteur;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation représentent le système électrotechnique (producteurs, consommateurs, disposition de commande et de transmission) et elles expliquent les contraintes et les fonctionnements électriques.;images_questions/EITPF_planformationPELE/2022_05_17_00_49_39_1652741379_Q.jpg;3.2.1b Système électrotechnique - Système partiel technique de systèmes de transformation d'énergie - Structure et construction, flux d'énergie - Exemples, construire et combiner des producteurs. - Dispositifs de commande et de transmission et de consommateurs - Variantes de service: en liaison avec le réseau et en îlot (exemples) - Circuit de courant comme unité de fonction;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation présentent des valeurs réelles par graphique et elles résolvent graphiquement les tâches.;images_questions/EITPF_planformationPELE/2022_05_17_00_43_07_1652740987_Q.jpg;Représentations graphiques - Sortes de diagrammes - Représentation dans le système rectangulaire de coordonnées linéaire et non linéaire à divers échelles Résolutions graphiques - Distance, vecteur - Addition et soustraction avec deux valeurs - Addition et soustraction avec plusieurs valeurs;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation effectuent des calculs avec des valeurs géométriques et elles utilisent pour cela des connaissances trigonométriques.;images_questions/EITPF_planformationPELE/2022_05_17_00_38_08_1652740688_Q.jpg;"Valeurs géométriques - Longueur, surface, volumes - Cotés dans le triangle rectangulaire (Pythagore) - Fonctions trigonométriques: - Sinus, cosinus, tangentes (0-90°); - Représentation des fonctions du sinus et du cosinus dans le cercle unité";;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation résolvent des tâches à l'aide d'opérations mathématiques et logiques ainsi qu'avec des équations algébriques.;images_questions/EITPF_planformationPELE/2022_05_11_07_01_02_1652245262_Q.jpg;3.1.1b Opérations mathématiques. Opérations avec des nombres défini et général - Opération avec des exposants de dizaine - Conversion d'ordre de grandeur de résolutions par mesure;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation expliquent les dispositions de sécurité à prendre et le dispositif de secours quand elles sont aux cours professionnels.;images_questions/EITPF_planformationPELE/2022_05_11_06_55_18_1652244918_Q.jpg;2.3.3b Dispositif d'urgence. Organisation.Comportement. Mesures: signal d'alarme, chemins de fuites, place de rassemblement;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation nomment le sens et le but d'une solution de branche dans la technique du bâtiment pour la sécurité au travail et pour la protection de la santé.;images_questions/EITPF_planformationPELE/2022_05_11_06_46_25_1652244385_Q.jpg;2.3.1b Sens et but de la solution de branche BATISEC en relation avec l’activité professionnelle. Solution de branche pour la sécurité et la protection de la santé des branches de la technique du bâtiment.;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation expliquent les mesures de prévention pour éviter des accidents professionnels et les règles élémentaires lors de travaux aux installations électriques.;images_questions/EITPF_planformationPELE/2022_05_11_06_40_49_1652244049_Q.jpg;2.2.5b Directives et recommandations de la SUVA, CFST et ESTI Règles de sécurités 5+5;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation expliquent les directives et prescriptions pour l'élimination des appareils électriques (OREA), matériaux et produits chimiques.;images_questions/EITPF_planformationPELE/2022_05_10_15_19_54_1652188794_Q.jpg;2.1.5b Liste de toutes les mesures de protection d’environnement. Eviter – réduire – récupérer – enlever Procédé et organisation pour recycler : Récupérer les vieux métaux, batteries, appareils, lampes entre autres;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation appliquent les mesures de protection en relation avec les éléments dangereux. Elles expliquent les symboles des classes de toxicité sur les étiquettes, commentent les dangers ainsi que les mesures de protection du point de vue de leur toxicité pour l'environnement et également les risques liés à l'incendie.;images_questions/EITPF_planformationPELE/2022_05_10_06_58_46_1652158726_Q.jpg;2.1.4b Observer quelques signes de : Ordonnance sur la protection contre les substances et les préparations dangereuses https://www.fedlex.admin.ch/eli/cc/2015/366/fr;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation citent les propriétés mécaniques, électriques, thermiques et chimiques des matériaux relatifs à la pratique professionnelle et de leurs applications.;images_questions/EITPF_planformationPELE/2022_05_10_06_48_03_1652158083_Q.jpg;2.1.2b Réviser les symboles de la table de MENDELEÏEV DMITRI IVANOVITCH (1834-1907);;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation citent les propriétés mécaniques, électriques, thermiques et chimiques des matériaux relatifs à la pratique professionnelle et de leurs applications.;images_questions/EITPF_planformationPELE/2022_05_10_06_39_55_1652157595_Q.jpg;2.1.2b Réviser les symboles des grandeurs et des unités. Donner des utilisations en fonction des propriétés. Exemple: Meilleur conducteur : Argent;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation citent, selon la pratique professionnelle, les caractéristiques des matériaux utilisés et le respect environnemental.;images_questions/EITPF_planformationPELE/2022_05_10_05_07_02_1652152022_Q.jpg;2.1.1b Cuivre. Transformation du cuivre. https://www.prix-cuivre.com/info/transformation/ Aluminium. Transformation de l'aluminium. https://www.futura-sciences.com/planete/dossiers/geologie-aluminium-metal-exception-780/page/7/;;1;2026-03-07 08:25:17
Discuter de ces sujets : Les personnes en formation citent des institutions électrotechniques et des organisations de la branche d’installation électriques.(Français original du plan de formation);images_questions/EITPF_planformationPELE/2022_05_09_19_43_26_1652118206_Q.jpg;1.3.2b Commission électrotechnique internationale (CEI) - Organisations européennes: Comité européen des normes électrotechniques CENELEC, ETSI - European Telecommunications Standards Institute (Institut européen des normes de télécommunications) - Organisations Suisse: Electrosuisse L’Association des entreprises électriques suisses AES Comité électrotechnique Suisse (CES) (comité national du CEI) Comité technique CT (entre autres TK 64) Association des établissements cantonaux d'assurance incendie (AEAI) Association Suisse de Normalisation (SNV) Société Suisse des Ingénieurs et des Architectes (SIA) EIT.swiss Inspection fédérale des installations à courant fort (ESTI);;1;2026-03-07 08:25:17
